long_fundid,double_gainaby,double_riskaby,long_hitcount
21252147,50.0,50.0,Null
21237923,50.0,50.0,Null
21237921,50.0,50.0,Null
21237918,50.0,50.0,Null
21237174,50.0,50.0,Null
21237970,50.0,50.0,Null
21237953,50.0,50.0,Null
21241062,50.0,50.0,Null
21237154,50.0,50.0,Null
21237076,50.0,50.0,Null
21240445,50.0,50.0,Null
21240448,50.0,50.0,Null
21240455,50.0,50.0,Null
21238258,50.0,50.0,Null
21238255,50.0,50.0,Null
21238239,50.0,50.0,Null
21238224,50.0,50.0,Null
21238223,50.0,50.0,Null
21240411,50.0,50.0,Null
21238738,50.0,50.0,Null
21240235,50.0,50.0,Null
21240224,50.0,50.0,Null
21238721,50.0,50.0,Null
21237209,50.0,50.0,Null
21237210,50.0,50.0,Null
21236513,50.0,50.0,Null
21236510,50.0,50.0,Null
21241364,50.0,50.0,Null
21237260,50.0,50.0,Null
21237265,50.0,50.0,Null
20551687,50.0,50.0,Null
20549262,50.0,50.0,Null
20547923,50.0,50.0,Null
20547924,50.0,50.0,Null
20547105,50.0,50.0,Null
20547109,50.0,50.0,Null
20550894,50.0,50.0,Null
20551648,50.0,50.0,Null
20551638,50.0,50.0,Null
20549871,50.0,50.0,Null
20550253,50.0,50.0,Null
20550294,50.0,50.0,Null
20549151,50.0,50.0,Null
20549152,50.0,50.0,Null
20551380,50.0,50.0,Null
20551323,50.0,50.0,Null
20547810,50.0,50.0,Null
20549860,50.0,50.0,Null
20551338,50.0,50.0,Null
20547754,50.0,50.0,Null
20547751,50.0,50.0,Null
20548431,50.0,50.0,Null
20549998,50.0,50.0,Null
20551444,50.0,50.0,Null
20549027,50.0,50.0,Null
20549949,50.0,50.0,Null
20547715,50.0,50.0,Null
20547644,50.0,50.0,Null
20547649,50.0,50.0,Null
21254466,50.0,50.0,Null
21260011,50.0,50.0,Null
21259308,50.0,50.0,Null
21259305,50.0,50.0,Null
21259310,50.0,50.0,Null
21260001,50.0,50.0,Null
21260003,50.0,50.0,Null
21260004,50.0,50.0,Null
21260005,50.0,50.0,Null
21259302,50.0,50.0,Null
21260049,50.0,50.0,Null
21260041,50.0,50.0,Null
21260046,50.0,50.0,Null
21260048,50.0,50.0,Null
21260047,50.0,50.0,Null
21260038,50.0,50.0,Null
21260036,50.0,50.0,Null
21260035,50.0,50.0,Null
21260034,50.0,50.0,Null
21260033,50.0,50.0,Null
21260031,50.0,50.0,Null
21255430,50.0,50.0,Null
21260024,50.0,50.0,Null
21260025,50.0,50.0,Null
21260020,50.0,50.0,Null
21260022,50.0,50.0,Null
21255472,50.0,50.0,Null
21258204,50.0,50.0,Null
21258205,50.0,50.0,Null
21258206,50.0,50.0,Null
21258207,50.0,50.0,Null
21258202,50.0,50.0,Null
21258201,50.0,50.0,Null
21258708,50.0,50.0,Null
21258701,50.0,50.0,Null
21258702,50.0,50.0,Null
21258703,50.0,50.0,Null
21258705,50.0,50.0,Null
21258706,50.0,50.0,Null
21258710,50.0,50.0,Null
22003826,50.0,50.0,Null
22003822,50.0,50.0,Null
22005907,50.0,50.0,Null
22003816,50.0,50.0,Null
22005908,50.0,50.0,Null
22005901,50.0,50.0,Null
22003840,50.0,50.0,Null
22003800,50.0,50.0,Null
22003806,50.0,50.0,Null
22000206,50.0,50.0,Null
21800182,50.0,50.0,Null
21805294,50.0,50.0,Null
21805377,50.0,50.0,Null
22006029,50.0,50.0,Null
22002275,50.0,50.0,Null
22009341,50.0,50.0,Null
22009374,50.0,50.0,Null
22009398,50.0,50.0,Null
22009384,50.0,50.0,Null
22009304,50.0,50.0,Null
22080002,50.0,50.0,Null
22007211,50.0,50.0,Null
22080012,50.0,50.0,Null
22080010,50.0,50.0,Null
22008395,50.0,50.0,Null
22008399,50.0,50.0,Null
22008398,50.0,50.0,Null
22008385,50.0,50.0,Null
22080046,50.0,50.0,Null
22080045,50.0,50.0,Null
22006818,50.0,50.0,Null
22006815,50.0,50.0,Null
22007245,50.0,50.0,Null
22007244,50.0,50.0,Null
22008372,50.0,50.0,Null
22008363,50.0,50.0,Null
22080029,50.0,50.0,Null
22008360,50.0,50.0,Null
22006833,50.0,50.0,Null
22007222,50.0,50.0,Null
22008356,50.0,50.0,Null
22008359,50.0,50.0,Null
22007218,50.0,50.0,Null
22007294,50.0,50.0,Null
22008342,50.0,50.0,Null
22080085,50.0,50.0,Null
22007280,50.0,50.0,Null
22008333,50.0,50.0,Null
22007287,50.0,50.0,Null
22080067,50.0,50.0,Null
22080069,50.0,50.0,Null
22080062,50.0,50.0,Null
22007276,50.0,50.0,Null
22008322,50.0,50.0,Null
22006868,50.0,50.0,Null
22008310,50.0,50.0,Null
22007266,50.0,50.0,Null
22008303,50.0,50.0,Null
22006886,50.0,50.0,Null
22009260,50.0,50.0,Null
22009252,50.0,50.0,Null
22009245,50.0,50.0,Null
22009022,50.0,50.0,Null
22009024,50.0,50.0,Null
22009223,50.0,50.0,Null
22009209,50.0,50.0,Null
22070007,50.0,50.0,Null
22009211,50.0,50.0,Null
22009212,50.0,50.0,Null
22009213,50.0,50.0,Null
22009215,50.0,50.0,Null
22007783,50.0,50.0,Null
22070029,50.0,50.0,Null
22070033,50.0,50.0,Null
22080216,50.0,50.0,Null
22080212,50.0,50.0,Null
22070067,50.0,50.0,Null
22070099,50.0,50.0,Null
22008483,50.0,50.0,Null
22008488,50.0,50.0,Null
22080161,50.0,50.0,Null
22008495,50.0,50.0,Null
22080108,50.0,50.0,Null
22080107,50.0,50.0,Null
22080104,50.0,50.0,Null
22080110,50.0,50.0,Null
22080136,50.0,50.0,Null
22007770,50.0,50.0,Null
22007773,50.0,50.0,Null
22007742,50.0,50.0,Null
22080180,50.0,50.0,Null
22007719,50.0,50.0,Null
22080196,50.0,50.0,Null
22008432,50.0,50.0,Null
22080194,50.0,50.0,Null
22009198,50.0,50.0,Null
22009164,50.0,50.0,Null
22009172,50.0,50.0,Null
22009177,50.0,50.0,Null
22007709,50.0,50.0,Null
22009935,50.0,50.0,Null
22009135,50.0,50.0,Null
22009125,50.0,50.0,Null
22009953,50.0,50.0,Null
22009155,50.0,50.0,Null
22009928,50.0,50.0,Null
22009926,50.0,50.0,Null
22009140,50.0,50.0,Null
22009148,50.0,50.0,Null
22009907,50.0,50.0,Null
22009117,50.0,50.0,Null
22009114,50.0,50.0,Null
22009100,50.0,50.0,Null
22009101,50.0,50.0,Null
22080332,50.0,50.0,Null
22080322,50.0,50.0,Null
22080318,50.0,50.0,Null
22080319,50.0,50.0,Null
22080316,50.0,50.0,Null
22080309,50.0,50.0,Null
22007014,50.0,50.0,Null
22007010,50.0,50.0,Null
22007012,50.0,50.0,Null
22080288,50.0,50.0,Null
22080295,50.0,50.0,Null
22080269,50.0,50.0,Null
22007805,50.0,50.0,Null
22080275,50.0,50.0,Null
22080277,50.0,50.0,Null
22080248,50.0,50.0,Null
22080255,50.0,50.0,Null
22080228,50.0,50.0,Null
22080225,50.0,50.0,Null
22080230,50.0,50.0,Null
22007097,50.0,50.0,Null
22009093,50.0,50.0,Null
22007886,50.0,50.0,Null
22007879,50.0,50.0,Null
22007068,50.0,50.0,Null
22007894,50.0,50.0,Null
22008503,50.0,50.0,Null
22008509,50.0,50.0,Null
22009997,50.0,50.0,Null
22009998,50.0,50.0,Null
22009045,50.0,50.0,Null
22009992,50.0,50.0,Null
22007056,50.0,50.0,Null
22007830,50.0,50.0,Null
22007044,50.0,50.0,Null
22007827,50.0,50.0,Null
22009068,50.0,50.0,Null
22009069,50.0,50.0,Null
22008562,50.0,50.0,Null
22008563,50.0,50.0,Null
22007841,50.0,50.0,Null
22007036,50.0,50.0,Null
22007037,50.0,50.0,Null
22007832,50.0,50.0,Null
22007839,50.0,50.0,Null
22008552,50.0,50.0,Null
22007022,50.0,50.0,Null
22009077,50.0,50.0,Null
22007844,50.0,50.0,Null
22007843,50.0,50.0,Null
22009957,50.0,50.0,Null
22008692,50.0,50.0,Null
22008672,50.0,50.0,Null
22009847,50.0,50.0,Null
22080419,50.0,50.0,Null
22010038,50.0,50.0,Null
22010032,50.0,50.0,Null
22080416,50.0,50.0,Null
22008688,50.0,50.0,Null
22080414,50.0,50.0,Null
22080411,50.0,50.0,Null
22080410,50.0,50.0,Null
22070275,50.0,50.0,Null
22070270,50.0,50.0,Null
22008649,50.0,50.0,Null
22010089,50.0,50.0,Null
22080429,50.0,50.0,Null
22010087,50.0,50.0,Null
22010088,50.0,50.0,Null
22010094,50.0,50.0,Null
22010099,50.0,50.0,Null
22070291,50.0,50.0,Null
22070294,50.0,50.0,Null
22070296,50.0,50.0,Null
22070299,50.0,50.0,Null
22010070,50.0,50.0,Null
22009886,50.0,50.0,Null
22009887,50.0,50.0,Null
21238688,50.0,50.0,Null
22005748,50.0,50.0,Null
22005018,50.0,50.0,Null
22002314,50.0,50.0,Null
22000089,50.0,50.0,Null
22000091,50.0,50.0,Null
22005741,50.0,50.0,Null
22006177,50.0,50.0,Null
22006178,50.0,50.0,Null
22006172,50.0,50.0,Null
22003063,50.0,50.0,Null
22006188,50.0,50.0,Null
22005058,50.0,50.0,Null
22006180,50.0,50.0,Null
22003860,50.0,50.0,Null
22003096,50.0,50.0,Null
22003097,50.0,50.0,Null
22002362,50.0,50.0,Null
22006197,50.0,50.0,Null
22006193,50.0,50.0,Null
22005076,50.0,50.0,Null
22003085,50.0,50.0,Null
22003080,50.0,50.0,Null
22003116,50.0,50.0,Null
22003133,50.0,50.0,Null
22003166,50.0,50.0,Null
22002094,50.0,50.0,Null
22002095,50.0,50.0,Null
22006229,50.0,50.0,Null
22002081,50.0,50.0,Null
22005672,50.0,50.0,Null
22005671,50.0,50.0,Null
22006231,50.0,50.0,Null
22002975,50.0,50.0,Null
22002070,50.0,50.0,Null
22002067,50.0,50.0,Null
22006278,50.0,50.0,Null
22002946,50.0,50.0,Null
22002016,50.0,50.0,Null
22006250,50.0,50.0,Null
22005679,50.0,50.0,Null
22002003,50.0,50.0,Null
22006265,50.0,50.0,Null
22003981,50.0,50.0,Null
22003979,50.0,50.0,Null
22003990,50.0,50.0,Null
22003991,50.0,50.0,Null
22003199,50.0,50.0,Null
22002903,50.0,50.0,Null
22003183,50.0,50.0,Null
22003185,50.0,50.0,Null
22003179,50.0,50.0,Null
22005622,50.0,50.0,Null
22005610,50.0,50.0,Null
22005606,50.0,50.0,Null
22003223,50.0,50.0,Null
22003258,50.0,50.0,Null
22003265,50.0,50.0,Null
22003262,50.0,50.0,Null
22003269,50.0,50.0,Null
22003270,50.0,50.0,Null
21700282,50.0,50.0,Null
21700293,50.0,50.0,Null
21806156,50.0,50.0,Null
21806157,50.0,50.0,Null
22006317,50.0,50.0,Null
22006305,50.0,50.0,Null
22006329,50.0,50.0,Null
22005530,50.0,50.0,Null
22005512,50.0,50.0,Null
22006337,50.0,50.0,Null
22171059,50.0,50.0,Null
22171040,50.0,50.0,Null
22171048,50.0,50.0,Null
22171837,50.0,50.0,Null
22171030,50.0,50.0,Null
22171034,50.0,50.0,Null
22171022,50.0,50.0,Null
22171864,50.0,50.0,Null
22170334,50.0,50.0,Null
22171876,50.0,50.0,Null
22171873,50.0,50.0,Null
22170343,50.0,50.0,Null
22171086,50.0,50.0,Null
22171091,50.0,50.0,Null
22171885,50.0,50.0,Null
22170358,50.0,50.0,Null
22173303,50.0,50.0,Null
22171073,50.0,50.0,Null
22173306,50.0,50.0,Null
22171076,50.0,50.0,Null
22171894,50.0,50.0,Null
22173310,50.0,50.0,Null
22170308,50.0,50.0,Null
22170312,50.0,50.0,Null
22170320,50.0,50.0,Null
22174893,50.0,50.0,Null
22174897,50.0,50.0,Null
22174760,50.0,50.0,Null
22174032,50.0,50.0,Null
22174035,50.0,50.0,Null
22174765,50.0,50.0,Null
21238087,50.0,50.0,Null
21238997,50.0,50.0,Null
21238996,50.0,50.0,Null
21236721,50.0,50.0,Null
21240479,50.0,50.0,Null
21236706,50.0,50.0,Null
21236707,50.0,50.0,Null
21238059,50.0,50.0,Null
21238061,50.0,50.0,Null
21238953,50.0,50.0,Null
21240493,50.0,50.0,Null
21239128,50.0,50.0,Null
21237843,50.0,50.0,Null
21241189,50.0,50.0,Null
21237836,50.0,50.0,Null
21237825,50.0,50.0,Null
21239194,50.0,50.0,Null
21237880,50.0,50.0,Null
21237888,50.0,50.0,Null
21237889,50.0,50.0,Null
21237873,50.0,50.0,Null
21240548,50.0,50.0,Null
21240547,50.0,50.0,Null
21238111,50.0,50.0,Null
21240511,50.0,50.0,Null
21238101,50.0,50.0,Null
21236860,50.0,50.0,Null
21236852,50.0,50.0,Null
21240395,50.0,50.0,Null
21238198,50.0,50.0,Null
21240373,50.0,50.0,Null
21236812,50.0,50.0,Null
21238153,50.0,50.0,Null
21240360,50.0,50.0,Null
21236830,50.0,50.0,Null
21240340,50.0,50.0,Null
21237908,50.0,50.0,Null
21239261,50.0,50.0,Null
21241087,50.0,50.0,Null
21237128,50.0,50.0,Null
21225229,50.0,50.0,Null
21225221,50.0,50.0,Null
21223067,50.0,50.0,Null
21223070,50.0,50.0,Null
21224537,50.0,50.0,Null
21221965,50.0,50.0,Null
22009470,50.0,50.0,Null
22009473,50.0,50.0,Null
22009478,50.0,50.0,Null
22009475,50.0,50.0,Null
22009466,50.0,50.0,Null
22009459,50.0,50.0,Null
22009443,50.0,50.0,Null
22009447,50.0,50.0,Null
22009439,50.0,50.0,Null
22009430,50.0,50.0,Null
22009423,50.0,50.0,Null
22009406,50.0,50.0,Null
22009411,50.0,50.0,Null
22008288,50.0,50.0,Null
22008282,50.0,50.0,Null
22007111,50.0,50.0,Null
22006961,50.0,50.0,Null
22007115,50.0,50.0,Null
22007107,50.0,50.0,Null
22007911,50.0,50.0,Null
22007915,50.0,50.0,Null
22007920,50.0,50.0,Null
22008265,50.0,50.0,Null
22008258,50.0,50.0,Null
22008259,50.0,50.0,Null
22007117,50.0,50.0,Null
22006929,50.0,50.0,Null
22007907,50.0,50.0,Null
22007955,50.0,50.0,Null
22008204,50.0,50.0,Null
22007152,50.0,50.0,Null
22006987,50.0,50.0,Null
22006974,50.0,50.0,Null
22007163,50.0,50.0,Null
22007199,50.0,50.0,Null
22007180,50.0,50.0,Null
22010503,50.0,50.0,Null
22010501,50.0,50.0,Null
22010516,50.0,50.0,Null
22010515,50.0,50.0,Null
22009330,50.0,50.0,Null
21700719,50.0,50.0,Null
22005912,50.0,50.0,Null
22005926,50.0,50.0,Null
22005928,50.0,50.0,Null
22005921,50.0,50.0,Null
22005924,50.0,50.0,Null
22005925,50.0,50.0,Null
22005938,50.0,50.0,Null
22005936,50.0,50.0,Null
22005933,50.0,50.0,Null
22005931,50.0,50.0,Null
22005949,50.0,50.0,Null
22005941,50.0,50.0,Null
22005254,50.0,50.0,Null
22005249,50.0,50.0,Null
22005971,50.0,50.0,Null
22005972,50.0,50.0,Null
22005963,50.0,50.0,Null
22005964,50.0,50.0,Null
22005239,50.0,50.0,Null
22005966,50.0,50.0,Null
22005968,50.0,50.0,Null
22005270,50.0,50.0,Null
22005983,50.0,50.0,Null
22005973,50.0,50.0,Null
22005264,50.0,50.0,Null
22005996,50.0,50.0,Null
22000277,50.0,50.0,Null
22000282,50.0,50.0,Null
22000286,50.0,50.0,Null
22002605,50.0,50.0,Null
22002601,50.0,50.0,Null
22000220,50.0,50.0,Null
22000237,50.0,50.0,Null
22003706,50.0,50.0,Null
22003711,50.0,50.0,Null
21240857,50.0,50.0,Null
21239782,50.0,50.0,Null
21238646,50.0,50.0,Null
21236918,50.0,50.0,Null
21236499,50.0,50.0,Null
21236490,50.0,50.0,Null
21237610,50.0,50.0,Null
21237602,50.0,50.0,Null
21238283,50.0,50.0,Null
21238275,50.0,50.0,Null
21238277,50.0,50.0,Null
21239013,50.0,50.0,Null
21240741,50.0,50.0,Null
21238336,50.0,50.0,Null
21238357,50.0,50.0,Null
21239050,50.0,50.0,Null
21239833,50.0,50.0,Null
21239061,50.0,50.0,Null
21239091,50.0,50.0,Null
21239089,50.0,50.0,Null
21237661,50.0,50.0,Null
21237662,50.0,50.0,Null
21240702,50.0,50.0,Null
21237708,50.0,50.0,Null
21239902,50.0,50.0,Null
21238457,50.0,50.0,Null
22070331,50.0,50.0,Null
22080726,50.0,50.0,Null
22080722,50.0,50.0,Null
22007473,50.0,50.0,Null
22070328,50.0,50.0,Null
22080732,50.0,50.0,Null
22007470,50.0,50.0,Null
22080701,50.0,50.0,Null
22080713,50.0,50.0,Null
22080717,50.0,50.0,Null
22009562,50.0,50.0,Null
22009561,50.0,50.0,Null
22007429,50.0,50.0,Null
22070369,50.0,50.0,Null
22006702,50.0,50.0,Null
22007437,50.0,50.0,Null
22006705,50.0,50.0,Null
22009584,50.0,50.0,Null
22009581,50.0,50.0,Null
22009580,50.0,50.0,Null
22006717,50.0,50.0,Null
22070347,50.0,50.0,Null
22009590,50.0,50.0,Null
22007410,50.0,50.0,Null
22010416,50.0,50.0,Null
22070408,50.0,50.0,Null
22010475,50.0,50.0,Null
22010472,50.0,50.0,Null
22010478,50.0,50.0,Null
22008139,50.0,50.0,Null
22008909,50.0,50.0,Null
22008149,50.0,50.0,Null
22008143,50.0,50.0,Null
22010498,50.0,50.0,Null
22008113,50.0,50.0,Null
22008941,50.0,50.0,Null
22008124,50.0,50.0,Null
22010490,50.0,50.0,Null
22010435,50.0,50.0,Null
22008944,50.0,50.0,Null
22008976,50.0,50.0,Null
22010453,50.0,50.0,Null
22010452,50.0,50.0,Null
22010450,50.0,50.0,Null
22008983,50.0,50.0,Null
22008986,50.0,50.0,Null
22010441,50.0,50.0,Null
22008167,50.0,50.0,Null
22172612,50.0,50.0,Null
22174865,50.0,50.0,Null
22174862,50.0,50.0,Null
22174861,50.0,50.0,Null
22172622,50.0,50.0,Null
22174853,50.0,50.0,Null
22174850,50.0,50.0,Null
22174886,50.0,50.0,Null
22174882,50.0,50.0,Null
22172602,50.0,50.0,Null
22172601,50.0,50.0,Null
22172608,50.0,50.0,Null
22172607,50.0,50.0,Null
22174817,50.0,50.0,Null
22174844,50.0,50.0,Null
22174845,50.0,50.0,Null
22174838,50.0,50.0,Null
22172699,50.0,50.0,Null
22173337,50.0,50.0,Null
22173339,50.0,50.0,Null
22172691,50.0,50.0,Null
22172690,50.0,50.0,Null
22173333,50.0,50.0,Null
22173326,50.0,50.0,Null
22173325,50.0,50.0,Null
22173329,50.0,50.0,Null
22173323,50.0,50.0,Null
22174802,50.0,50.0,Null
22172673,50.0,50.0,Null
22173372,50.0,50.0,Null
22173373,50.0,50.0,Null
22173375,50.0,50.0,Null
22171911,50.0,50.0,Null
22173378,50.0,50.0,Null
22171903,50.0,50.0,Null
22171907,50.0,50.0,Null
22171909,50.0,50.0,Null
22171015,50.0,50.0,Null
22173364,50.0,50.0,Null
22172630,50.0,50.0,Null
22171929,50.0,50.0,Null
22173389,50.0,50.0,Null
22173385,50.0,50.0,Null
22173384,50.0,50.0,Null
22172642,50.0,50.0,Null
22006347,50.0,50.0,Null
22005550,50.0,50.0,Null
22006358,50.0,50.0,Null
22005541,50.0,50.0,Null
22006361,50.0,50.0,Null
22005568,50.0,50.0,Null
22002139,50.0,50.0,Null
22005569,50.0,50.0,Null
22002128,50.0,50.0,Null
21800202,50.0,50.0,Null
22002130,50.0,50.0,Null
22006388,50.0,50.0,Null
22005588,50.0,50.0,Null
22005598,50.0,50.0,Null
22002166,50.0,50.0,Null
22005580,50.0,50.0,Null
22002120,50.0,50.0,Null
22002116,50.0,50.0,Null
22002101,50.0,50.0,Null
22002104,50.0,50.0,Null
21804103,50.0,50.0,Null
22006424,50.0,50.0,Null
22000658,50.0,50.0,Null
22002640,50.0,50.0,Null
22000869,50.0,50.0,Null
22000861,50.0,50.0,Null
22000647,50.0,50.0,Null
22006442,50.0,50.0,Null
22000898,50.0,50.0,Null
22006412,50.0,50.0,Null
22006414,50.0,50.0,Null
22006420,50.0,50.0,Null
22002697,50.0,50.0,Null
22000674,50.0,50.0,Null
22000681,50.0,50.0,Null
22000668,50.0,50.0,Null
22000664,50.0,50.0,Null
21700197,50.0,50.0,Null
22003373,50.0,50.0,Null
22005343,50.0,50.0,Null
22005350,50.0,50.0,Null
22005353,50.0,50.0,Null
21805015,50.0,50.0,Null
22000604,50.0,50.0,Null
22000826,50.0,50.0,Null
22000829,50.0,50.0,Null
22000825,50.0,50.0,Null
22003349,50.0,50.0,Null
22003346,50.0,50.0,Null
22003342,50.0,50.0,Null
22005326,50.0,50.0,Null
22000844,50.0,50.0,Null
22005382,50.0,50.0,Null
22005374,50.0,50.0,Null
22005373,50.0,50.0,Null
21700170,50.0,50.0,Null
22002735,50.0,50.0,Null
22006469,50.0,50.0,Null
22002721,50.0,50.0,Null
22006462,50.0,50.0,Null
22002760,50.0,50.0,Null
22006447,50.0,50.0,Null
22006525,50.0,50.0,Null
22000519,50.0,50.0,Null
22000511,50.0,50.0,Null
22006530,50.0,50.0,Null
22003443,50.0,50.0,Null
22000531,50.0,50.0,Null
22006551,50.0,50.0,Null
22006552,50.0,50.0,Null
22002776,50.0,50.0,Null
22000749,50.0,50.0,Null
22000521,50.0,50.0,Null
22000520,50.0,50.0,Null
22002780,50.0,50.0,Null
22000551,50.0,50.0,Null
22000553,50.0,50.0,Null
22000578,50.0,50.0,Null
22006503,50.0,50.0,Null
22000565,50.0,50.0,Null
22006512,50.0,50.0,Null
22000786,50.0,50.0,Null
22006515,50.0,50.0,Null
21223785,50.0,50.0,Null
21223434,50.0,50.0,Null
21223738,50.0,50.0,Null
21223766,50.0,50.0,Null
21225670,50.0,50.0,Null
21225937,50.0,50.0,Null
21225136,50.0,50.0,Null
21225942,50.0,50.0,Null
21225125,50.0,50.0,Null
21225154,50.0,50.0,Null
21221261,50.0,50.0,Null
21225953,50.0,50.0,Null
21225199,50.0,50.0,Null
21224089,50.0,50.0,Null
21224075,50.0,50.0,Null
21224898,50.0,50.0,Null
21222308,50.0,50.0,Null
21224061,50.0,50.0,Null
21224065,50.0,50.0,Null
21221281,50.0,50.0,Null
21225816,50.0,50.0,Null
21225818,50.0,50.0,Null
21224710,50.0,50.0,Null
21224721,50.0,50.0,Null
21225891,50.0,50.0,Null
21221949,50.0,50.0,Null
21225390,50.0,50.0,Null
21225389,50.0,50.0,Null
21224600,50.0,50.0,Null
21225325,50.0,50.0,Null
21224691,50.0,50.0,Null
21224673,50.0,50.0,Null
21221093,50.0,50.0,Null
21223042,50.0,50.0,Null
22070283,50.0,50.0,Null
22070289,50.0,50.0,Null
22070287,50.0,50.0,Null
22009889,50.0,50.0,Null
22010077,50.0,50.0,Null
22080457,50.0,50.0,Null
22007562,50.0,50.0,Null
22070220,50.0,50.0,Null
22007568,50.0,50.0,Null
22070251,50.0,50.0,Null
22007579,50.0,50.0,Null
22070211,50.0,50.0,Null
22007590,50.0,50.0,Null
22007527,50.0,50.0,Null
22007520,50.0,50.0,Null
22007507,50.0,50.0,Null
22007500,50.0,50.0,Null
22080357,50.0,50.0,Null
22008611,50.0,50.0,Null
22080348,50.0,50.0,Null
22080344,50.0,50.0,Null
22080341,50.0,50.0,Null
22008609,50.0,50.0,Null
22080365,50.0,50.0,Null
22010137,50.0,50.0,Null
22009828,50.0,50.0,Null
22009827,50.0,50.0,Null
22080389,50.0,50.0,Null
22080381,50.0,50.0,Null
22009802,50.0,50.0,Null
22010109,50.0,50.0,Null
22010104,50.0,50.0,Null
22008789,50.0,50.0,Null
22008796,50.0,50.0,Null
22080537,50.0,50.0,Null
22080504,50.0,50.0,Null
22010166,50.0,50.0,Null
22009735,50.0,50.0,Null
22080509,50.0,50.0,Null
22009741,50.0,50.0,Null
22070186,50.0,50.0,Null
22070183,50.0,50.0,Null
22010176,50.0,50.0,Null
22080517,50.0,50.0,Null
22009753,50.0,50.0,Null
22080513,50.0,50.0,Null
22009752,50.0,50.0,Null
22080561,50.0,50.0,Null
22070166,50.0,50.0,Null
22009769,50.0,50.0,Null
22010197,50.0,50.0,Null
22008758,50.0,50.0,Null
22008759,50.0,50.0,Null
22080570,50.0,50.0,Null
22080577,50.0,50.0,Null
22009778,50.0,50.0,Null
22009775,50.0,50.0,Null
22080549,50.0,50.0,Null
22008776,50.0,50.0,Null
22008770,50.0,50.0,Null
22080557,50.0,50.0,Null
22080554,50.0,50.0,Null
22009793,50.0,50.0,Null
22070130,50.0,50.0,Null
22070107,50.0,50.0,Null
22070106,50.0,50.0,Null
22060193,50.0,50.0,Null
22060194,50.0,50.0,Null
22060189,50.0,50.0,Null
22060144,50.0,50.0,Null
22007607,50.0,50.0,Null
22060160,50.0,50.0,Null
22060103,50.0,50.0,Null
22007623,50.0,50.0,Null
22060109,50.0,50.0,Null
22007631,50.0,50.0,Null
22007633,50.0,50.0,Null
22060113,50.0,50.0,Null
22060128,50.0,50.0,Null
22007640,50.0,50.0,Null
22007641,50.0,50.0,Null
22080484,50.0,50.0,Null
22008706,50.0,50.0,Null
22080473,50.0,50.0,Null
22010218,50.0,50.0,Null
22010216,50.0,50.0,Null
22080462,50.0,50.0,Null
22080460,50.0,50.0,Null
22010206,50.0,50.0,Null
22010205,50.0,50.0,Null
22010258,50.0,50.0,Null
22009704,50.0,50.0,Null
22010254,50.0,50.0,Null
22010255,50.0,50.0,Null
22009709,50.0,50.0,Null
22010253,50.0,50.0,Null
22010251,50.0,50.0,Null
22010245,50.0,50.0,Null
22010242,50.0,50.0,Null
22010243,50.0,50.0,Null
22006630,50.0,50.0,Null
22080669,50.0,50.0,Null
22009674,50.0,50.0,Null
22009671,50.0,50.0,Null
22080689,50.0,50.0,Null
22080682,50.0,50.0,Null
22008866,50.0,50.0,Null
22008867,50.0,50.0,Null
22008880,50.0,50.0,Null
22008885,50.0,50.0,Null
22080625,50.0,50.0,Null
22010287,50.0,50.0,Null
22010285,50.0,50.0,Null
22006666,50.0,50.0,Null
22006680,50.0,50.0,Null
22006681,50.0,50.0,Null
22006685,50.0,50.0,Null
22080631,50.0,50.0,Null
22009628,50.0,50.0,Null
22006677,50.0,50.0,Null
22080646,50.0,50.0,Null
22080649,50.0,50.0,Null
22010281,50.0,50.0,Null
22080658,50.0,50.0,Null
22006656,50.0,50.0,Null
22006655,50.0,50.0,Null
22070437,50.0,50.0,Null
22060096,50.0,50.0,Null
22070433,50.0,50.0,Null
22060088,50.0,50.0,Null
22060092,50.0,50.0,Null
22070451,50.0,50.0,Null
22007347,50.0,50.0,Null
22080610,50.0,50.0,Null
22007353,50.0,50.0,Null
22070479,50.0,50.0,Null
22007318,50.0,50.0,Null
22007324,50.0,50.0,Null
22070467,50.0,50.0,Null
22007334,50.0,50.0,Null
22007330,50.0,50.0,Null
22009689,50.0,50.0,Null
22070481,50.0,50.0,Null
22009690,50.0,50.0,Null
22007313,50.0,50.0,Null
22009697,50.0,50.0,Null
22009698,50.0,50.0,Null
22060006,50.0,50.0,Null
22060014,50.0,50.0,Null
22060047,50.0,50.0,Null
22070511,50.0,50.0,Null
22010382,50.0,50.0,Null
22008801,50.0,50.0,Null
22008004,50.0,50.0,Null
22010355,50.0,50.0,Null
22010348,50.0,50.0,Null
22010342,50.0,50.0,Null
22010345,50.0,50.0,Null
22010346,50.0,50.0,Null
22008028,50.0,50.0,Null
22008024,50.0,50.0,Null
22008033,50.0,50.0,Null
22080590,50.0,50.0,Null
22008036,50.0,50.0,Null
22008049,50.0,50.0,Null
22008042,50.0,50.0,Null
22010317,50.0,50.0,Null
22008842,50.0,50.0,Null
22010301,50.0,50.0,Null
22008068,50.0,50.0,Null
22009515,50.0,50.0,Null
22009518,50.0,50.0,Null
22009529,50.0,50.0,Null
22008086,50.0,50.0,Null
22009542,50.0,50.0,Null
22006744,50.0,50.0,Null
22006747,50.0,50.0,Null
22009550,50.0,50.0,Null
22070389,50.0,50.0,Null
